Latitude (decimal degrees):	53.367
Longitude (decimal degrees):	7.206
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: -10 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0911,175.47,211.74,9.44,2.86,4.0,0.0
20230119:1011,237.9,278.77,13.73,3.65,4.21,0.0
20230119:1111,456.77,522.6,15.99,4.41,4.76,0.0
20230119:1211,470.1,539.66,16.01,4.79,4.69,0.0
20230119:1311,166.86,202.87,13.79,4.75,4.97,0.0
20230119:1411,158.84,197.57,9.53,4.49,4.55,0.0
20230119:1511,10.95,25.36,3.59,3.75,4.14,0.0
20230119:1611,0.0,0.0,0.0,2.77,3.66,0.0
20230119:1711,0.0,0.0,0.0,1.92,3.31,0.0
20230119:1811,0.0,0.0,0.0,1.19,3.1,0.0
20230119:1911,0.0,0.0,0.0,0.85,3.17,0.0
20230119:2011,0.0,0.0,0.0,0.54,3.17,0.0
20230119:2111,0.0,0.0,0.0,0.06,3.1,0.0
20230119:2211,0.0,0.0,0.0,-0.23,3.03,0.0
20230119:2311,0.0,0.0,0.0,-0.4,3.03,0.0
20230120:0011,0.0,0.0,0.0,-0.6,3.03,0.0
20230120:0111,0.0,0.0,0.0,-0.74,2.97,0.0
20230120:0211,0.0,0.0,0.0,-0.88,2.9,0.0
20230120:0311,0.0,0.0,0.0,-1.07,2.83,0.0
20230120:0411,0.0,0.0,0.0,-1.31,2.9,0.0
20230120:0511,0.0,0.0,0.0,-1.68,2.9,0.0
20230120:0611,0.0,0.0,0.0,-1.97,2.9,0.0
20230120:0711,0.0,0.0,0.0,-2.1,2.41,0.0
20230120:0811,37.0,57.96,3.63,-2.19,2.48,0.0
20230120:0911,28.8,46.46,9.62,-1.41,2.76,0.0
20230120:1011,23.93,40.65,13.92,-0.43,3.38,0.0
20230120:1111,12.61,26.13,16.2,0.26,3.17,0.0
20230120:1211,109.8,138.27,16.23,0.88,2.9,0.0
20230120:1311,47.96,69.69,14.01,1.36,2.48,0.0
20230120:1411,31.46,50.29,9.76,1.52,2.07,0.0
20230120:1511,0.92,7.74,3.81,1.43,1.52,0.0
20230120:1611,0.0,0.0,0.0,0.81,1.59,0.0
20230120:1711,0.0,0.0,0.0,0.2,1.52,0.0
20230120:1811,0.0,0.0,0.0,-0.68,1.17,0.0
20230120:1911,0.0,0.0,0.0,-1.31,1.52,0.0
20230120:2011,0.0,0.0,0.0,-1.36,1.52,0.0
20230120:2111,0.0,0.0,0.0,-1.58,1.52,0.0
20230120:2211,0.0,0.0,0.0,-1.75,1.38,0.0
20230120:2311,0.0,0.0,0.0,-1.54,1.17,0.0
20230121:0011,0.0,0.0,0.0,-1.13,1.03,0.0
20230121:0111,0.0,0.0,0.0,-1.12,1.1,0.0
20230121:0211,0.0,0.0,0.0,-1.38,1.38,0.0
20230121:0311,0.0,0.0,0.0,-1.56,1.66,0.0
20230121:0411,0.0,0.0,0.0,-0.68,1.66,0.0
20230121:0511,0.0,0.0,0.0,-0.79,1.93,0.0
20230121:0611,0.0,0.0,0.0,-0.5,1.93,0.0
20230121:0711,0.0,0.0,0.0,-0.6,2.0,0.0
20230121:0811,10.45,23.39,3.79,-0.48,1.86,0.0
20230121:0911,48.1,69.53,9.79,0.15,1.72,0.0
20230121:1011,109.74,138.59,14.12,1.43,1.93,0.0
20230121:1111,481.61,549.87,16.41,1.97,3.1,0.0
20230121:1211,472.87,541.58,16.45,2.14,2.9,0.0
20230121:1311,387.04,447.0,14.24,2.19,2.55,0.0
20230121:1411,26.71,44.52,9.99,2.14,2.28,0.0
20230121:1511,55.6,87.11,4.04,1.76,1.93,0.0
20230121:1611,0.0,0.0,0.0,0.97,2.28,0.0
20230121:1711,0.0,0.0,0.0,0.77,2.41,0.0
20230121:1811,0.0,0.0,0.0,0.76,2.28,0.0
20230121:1911,0.0,0.0,0.0,0.38,2.55,0.0
20230121:2011,0.0,0.0,0.0,0.29,2.76,0.0
20230121:2111,0.0,0.0,0.0,0.36,3.03,0.0
20230121:2211,0.0,0.0,0.0,0.22,3.31,0.0
20230121:2311,0.0,0.0,0.0,0.04,3.45,0.0
20230122:0011,0.0,0.0,0.0,0.0,3.59,0.0
20230122:0111,0.0,0.0,0.0,-0.11,3.59,0.0
20230122:0211,0.0,0.0,0.0,-0.14,3.59,0.0
20230122:0311,0.0,0.0,0.0,-0.19,3.59,0.0
20230122:0411,0.0,0.0,0.0,-0.25,3.59,0.0
20230122:0511,0.0,0.0,0.0,-0.18,3.52,0.0
20230122:0611,0.0,0.0,0.0,-0.19,3.38,0.0
20230122:0711,0.0,0.0,0.0,-0.71,3.31,0.0
20230122:0811,20.96,37.74,3.95,-0.69,3.24,0.0
20230122:0911,95.76,122.56,9.98,-0.04,3.45,0.0
20230122:1011,130.73,160.65,14.32,0.95,3.52,0.0
20230122:1111,72.92,98.03,16.63,1.78,4.0,0.0
20230122:1211,52.82,75.5,16.68,2.37,4.21,0.0
20230122:1311,42.75,63.88,14.48,2.69,4.0,0.0
20230122:1411,22.78,39.69,10.22,2.72,3.72,0.0
20230122:1511,4.6,14.52,4.27,2.56,3.31,0.0
20230122:1611,0.0,0.0,0.0,2.24,3.17,0.0
20230122:1711,0.0,0.0,0.0,2.08,3.17,0.0
20230122:1811,0.0,0.0,0.0,2.07,3.17,0.0
20230122:1911,0.0,0.0,0.0,2.14,3.03,0.0
20230122:2011,0.0,0.0,0.0,2.18,3.1,0.0
20230122:2111,0.0,0.0,0.0,2.07,3.03,0.0
20230122:2211,0.0,0.0,0.0,1.96,2.9,0.0
20230122:2311,0.0,0.0,0.0,1.79,2.76,0.0
20230123:0011,0.0,0.0,0.0,1.76,2.55,0.0
20230123:0111,0.0,0.0,0.0,1.69,2.48,0.0
20230123:0211,0.0,0.0,0.0,1.49,2.48,0.0
20230123:0311,0.0,0.0,0.0,1.17,2.41,0.0
20230123:0411,0.0,0.0,0.0,0.98,2.41,0.0
20230123:0511,0.0,0.0,0.0,0.88,2.41,0.0
20230123:0611,0.0,0.0,0.0,0.79,2.41,0.0
20230123:0711,0.0,0.0,0.0,0.97,2.41,0.0
20230123:0811,10.78,23.94,4.13,1.01,2.14,0.0
20230123:0911,33.46,52.66,10.17,1.64,1.86,0.0
20230123:1011,50.19,72.59,14.53,2.43,2.14,0.0
20230123:1111,63.09,87.68,16.86,3.29,2.07,0.0
20230123:1211,69.64,95.37,16.92,3.81,1.93,0.0
20230123:1311,39.13,60.01,14.72,4.07,1.72,0.0
20230123:1411,21.09,37.75,10.46,3.98,1.79,0.0
20230123:1511,3.99,13.55,4.5,3.7,1.52,0.0
20230123:1611,0.0,0.0,0.0,2.96,1.66,0.0
20230123:1711,0.0,0.0,0.0,2.41,1.59,0.0
20230123:1811,0.0,0.0,0.0,2.1,1.52,0.0
20230123:1911,0.0,0.0,0.0,2.16,1.79,0.0
20230123:2011,0.0,0.0,0.0,2.08,1.86,0.0
20230123:2111,0.0,0.0,0.0,2.03,1.66,0.0
20230123:2211,0.0,0.0,0.0,1.78,1.45,0.0
20230123:2311,0.0,0.0,0.0,1.53,1.38,0.0
20230124:0011,0.0,0.0,0.0,1.39,1.45,0.0
20230124:0111,0.0,0.0,0.0,1.06,1.24,0.0
20230124:0211,0.0,0.0,0.0,0.74,0.83,0.0
20230124:0311,0.0,0.0,0.0,0.51,0.83,0.0
20230124:0411,0.0,0.0,0.0,0.53,0.83,0.0
20230124:0511,0.0,0.0,0.0,-0.05,1.1,0.0
20230124:0611,0.0,0.0,0.0,-0.1,1.1,0.0
20230124:0711,0.0,0.0,0.0,-0.11,1.72,0.0
20230124:0811,2.41,10.65,4.31,0.01,1.52,0.0
20230124:0911,22.2,38.72,10.37,0.78,1.31,0.0
20230124:1011,25.15,42.59,14.75,2.04,1.52,0.0
20230124:1111,29.79,48.4,17.09,2.57,2.28,0.0
20230124:1211,27.41,45.49,17.16,2.73,2.21,0.0
20230124:1311,24.28,41.62,14.96,2.87,2.14,0.0
20230124:1411,14.56,29.04,10.71,2.93,2.0,0.0
20230124:1511,4.01,13.55,4.74,2.78,1.59,0.0
20230124:1611,0.0,0.0,0.0,2.45,1.1,0.0
20230124:1711,0.0,0.0,0.0,1.95,1.24,0.0
20230124:1811,0.0,0.0,0.0,1.81,1.17,0.0
20230124:1911,0.0,0.0,0.0,1.3,1.45,0.0
20230124:2011,0.0,0.0,0.0,1.13,1.24,0.0
20230124:2111,0.0,0.0,0.0,0.95,1.17,0.0
20230124:2211,0.0,0.0,0.0,0.73,1.31,0.0
20230124:2311,0.0,0.0,0.0,0.34,1.38,0.0
20230125:0011,0.0,0.0,0.0,0.22,1.31,0.0
20230125:0111,0.0,0.0,0.0,-0.06,1.24,0.0
20230125:0211,0.0,0.0,0.0,-0.29,1.38,0.0
20230125:0311,0.0,0.0,0.0,-0.44,1.52,0.0
20230125:0411,0.0,0.0,0.0,-0.63,1.45,0.0
20230125:0511,0.0,0.0,0.0,-0.89,1.31,0.0
20230125:0611,0.0,0.0,0.0,-0.82,1.45,0.0
20230125:0711,0.0,0.0,0.0,-1.49,2.14,0.0
20230125:0811,3.55,12.58,4.49,-1.68,2.28,0.0
20230125:0911,17.9,32.91,10.57,-1.67,2.48,0.0
20230125:1011,22.48,38.72,14.97,-1.45,2.69,0.0
20230125:1111,24.0,40.65,17.33,-1.13,2.83,0.0
20230125:1211,30.31,48.4,17.41,-0.77,3.03,0.0
20230125:1311,27.88,45.49,15.22,-0.52,3.17,0.0
20230125:1411,14.82,29.04,10.95,-0.37,3.1,0.0
20230125:1511,5.91,16.45,4.98,-0.25,3.03,0.0
20230125:1611,0.0,0.0,0.0,-0.27,2.76,0.0
20230125:1711,0.0,0.0,0.0,-0.29,3.24,0.0
20230125:1811,0.0,0.0,0.0,-0.27,3.31,0.0
20230125:1911,0.0,0.0,0.0,-0.67,3.1,0.0
20230125:2011,0.0,0.0,0.0,-0.71,3.03,0.0
20230125:2111,0.0,0.0,0.0,-0.68,2.97,0.0
20230125:2211,0.0,0.0,0.0,-0.67,3.1,0.0
20230125:2311,0.0,0.0,0.0,-0.63,3.03,0.0
20230126:0011,0.0,0.0,0.0,-0.61,2.9,0.0
20230126:0111,0.0,0.0,0.0,-0.66,2.69,0.0
20230126:0211,0.0,0.0,0.0,-0.54,2.55,0.0
20230126:0311,0.0,0.0,0.0,-0.27,2.28,0.0
20230126:0411,0.0,0.0,0.0,0.24,1.86,0.0
20230126:0511,0.0,0.0,0.0,0.93,1.31,0.0
20230126:0611,0.0,0.0,0.0,1.77,1.79,0.0
20230126:0711,0.0,0.0,0.0,3.33,3.03,0.0
20230126:0811,117.45,154.74,4.68,4.2,3.66,0.0
20230126:0911,248.77,294.78,10.78,4.83,3.52,0.0
20230126:1011,418.29,485.56,15.2,5.63,3.24,0.0
20230126:1111,383.62,446.14,17.57,6.51,3.52,0.0
20230126:1211,386.06,448.57,17.66,7.05,4.41,0.0
20230126:1311,110.1,141.93,15.47,6.96,4.21,0.0
20230126:1411,51.12,74.8,11.21,6.31,3.86,0.0
20230126:1511,48.12,75.88,5.23,5.77,3.52,0.0
20230126:1611,0.0,0.0,0.0,4.68,3.31,0.0
20230126:1711,0.0,0.0,0.0,3.82,3.1,0.0
20230126:1811,0.0,0.0,0.0,3.16,3.1,0.0
20230126:1911,0.0,0.0,0.0,2.62,3.38,0.0
20230126:2011,0.0,0.0,0.0,2.3,3.38,0.0
20230126:2111,0.0,0.0,0.0,2.25,3.38,0.0
20230126:2211,0.0,0.0,0.0,2.41,3.45,0.0
20230126:2311,0.0,0.0,0.0,2.45,3.59,0.0
20230127:0011,0.0,0.0,0.0,2.45,3.66,0.0
20230127:0111,0.0,0.0,0.0,2.5,3.72,0.0
20230127:0211,0.0,0.0,0.0,2.62,3.86,0.0
20230127:0311,0.0,0.0,0.0,2.65,3.59,0.0
20230127:0411,0.0,0.0,0.0,2.81,3.52,0.0
20230127:0511,0.0,0.0,0.0,2.87,3.72,0.0
20230127:0611,0.0,0.0,0.0,2.87,3.79,0.0
20230127:0711,0.0,0.0,0.0,2.88,3.52,0.0
20230127:0811,9.02,21.29,4.88,2.84,3.52,0.0
20230127:0911,24.29,41.62,11.0,2.9,3.38,0.0
20230127:1011,36.93,57.11,15.43,3.24,4.07,0.0
20230127:1111,28.88,47.43,17.82,3.64,3.79,0.0
20230127:1211,33.59,53.24,17.92,3.85,3.45,0.0
20230127:1311,14.49,29.04,15.73,3.96,3.59,0.0
20230127:1411,8.96,21.29,11.46,3.84,3.45,0.0
20230127:1511,1.36,8.71,5.48,3.51,2.9,0.0
20230127:1611,0.0,0.0,0.0,2.58,2.48,0.0
20230127:1711,0.0,0.0,0.0,1.7,2.28,0.0
20230127:1811,0.0,0.0,0.0,0.85,2.14,0.0
20230127:1911,0.0,0.0,0.0,0.76,1.79,0.0
20230127:2011,0.0,0.0,0.0,0.21,1.59,0.0
20230127:2111,0.0,0.0,0.0,-0.25,1.31,0.0
20230127:2211,0.0,0.0,0.0,-0.45,1.03,0.0
20230127:2311,0.0,0.0,0.0,-0.23,0.76,0.0
20230128:0011,0.0,0.0,0.0,-0.2,0.62,0.0
20230128:0111,0.0,0.0,0.0,-0.36,0.62,0.0
20230128:0211,0.0,0.0,0.0,-0.34,0.48,0.0
20230128:0311,0.0,0.0,0.0,-0.46,0.41,0.0
20230128:0411,0.0,0.0,0.0,-0.88,0.76,0.0
20230128:0511,0.0,0.0,0.0,-0.73,1.1,0.0
20230128:0611,0.0,0.0,0.0,-0.54,1.38,0.0
20230128:0711,0.0,0.0,0.0,-0.34,1.59,0.0
20230128:0811,75.82,103.7,5.09,-0.3,1.59,0.0
20230128:0911,252.3,295.18,11.22,0.48,1.52,0.0
20230128:1011,203.11,240.53,15.67,1.66,1.66,0.0
20230128:1111,261.85,305.21,18.07,2.44,2.14,0.0
20230128:1211,335.14,387.65,18.19,3.3,2.48,0.0
20230128:1311,74.79,101.06,16.0,3.75,2.76,0.0
20230128:1411,69.86,95.81,11.73,3.95,2.69,0.0
20230128:1511,7.66,19.36,5.73,3.76,2.55,0.0
20230128:1611,0.0,0.0,0.0,3.13,2.76,0.0
20230128:1711,0.0,0.0,0.0,2.72,2.97,0.0
20230128:1811,0.0,0.0,0.0,2.66,3.03,0.0
20230128:1911,0.0,0.0,0.0,2.9,2.97,0.0
20230128:2011,0.0,0.0,0.0,2.83,3.17,0.0
20230128:2111,0.0,0.0,0.0,2.86,3.45,0.0
20230128:2211,0.0,0.0,0.0,2.99,3.52,0.0
20230128:2311,0.0,0.0,0.0,3.08,3.52,0.0
20230129:0011,0.0,0.0,0.0,3.25,3.59,0.0
20230129:0111,0.0,0.0,0.0,3.34,3.59,0.0
20230129:0211,0.0,0.0,0.0,3.47,3.66,0.0
20230129:0311,0.0,0.0,0.0,3.55,3.72,0.0
20230129:0411,0.0,0.0,0.0,3.57,3.86,0.0
20230129:0511,0.0,0.0,0.0,3.5,3.93,0.0
20230129:0611,0.0,0.0,0.0,3.47,4.07,0.0
20230129:0711,0.0,0.0,0.0,3.08,4.14,0.0
20230129:0811,15.7,30.73,5.3,3.03,4.34,0.0
20230129:0911,41.93,63.05,11.45,3.38,4.48,0.0
20230129:1011,125.02,156.09,15.92,3.79,4.76,0.0
20230129:1111,60.82,85.18,18.34,4.04,5.17,0.0
20230129:1211,23.37,40.65,18.46,4.31,5.52,0.0
20230129:1311,44.87,66.79,16.27,4.52,5.59,0.0
20230129:1411,24.09,41.62,11.99,4.79,6.28,0.0
20230129:1511,6.97,18.39,5.99,4.98,6.0,0.0
20230129:1611,0.0,0.0,0.0,5.0,5.93,0.0
20230129:1711,0.0,0.0,0.0,4.92,6.0,0.0
20230129:1811,0.0,0.0,0.0,4.93,6.14,0.0
20230129:1911,0.0,0.0,0.0,4.71,6.48,0.0
20230129:2011,0.0,0.0,0.0,4.78,6.69,0.0
20230129:2111,0.0,0.0,0.0,5.13,6.9,0.0
20230129:2211,0.0,0.0,0.0,5.49,7.03,0.0
20230129:2311,0.0,0.0,0.0,5.77,7.17,0.0
20230130:0011,0.0,0.0,0.0,6.11,7.45,0.0
20230130:0111,0.0,0.0,0.0,6.38,7.86,0.0
20230130:0211,0.0,0.0,0.0,6.29,7.86,0.0
20230130:0311,0.0,0.0,0.0,6.34,7.66,0.0
20230130:0411,0.0,0.0,0.0,6.37,7.52,0.0
20230130:0511,0.0,0.0,0.0,5.63,7.24,0.0
20230130:0611,0.0,0.0,0.0,4.86,7.86,0.0
20230130:0711,0.0,0.0,0.0,5.1,7.59,0.0
20230130:0811,0.89,7.74,5.51,5.21,7.79,0.0
20230130:0911,15.81,30.97,11.68,5.64,9.1,0.0
20230130:1011,37.31,58.08,16.17,5.96,9.52,0.0
20230130:1111,497.03,564.72,18.6,6.58,9.24,0.0
20230130:1211,209.33,248.79,18.73,6.45,9.66,0.0
20230130:1311,161.01,197.5,16.54,7.17,8.48,0.0
20230130:1411,124.68,158.79,12.26,7.32,9.52,0.0
20230130:1511,117.79,162.38,6.25,7.08,8.76,0.0
20230130:1611,0.0,0.0,0.0,6.49,7.66,0.0
20230130:1711,0.0,0.0,0.0,6.19,6.97,0.0
20230130:1811,0.0,0.0,0.0,5.92,6.76,0.0
20230130:1911,0.0,0.0,0.0,5.62,6.69,0.0
20230130:2011,0.0,0.0,0.0,5.56,6.9,0.0
20230130:2111,0.0,0.0,0.0,5.5,6.83,0.0
20230130:2211,0.0,0.0,0.0,5.29,6.21,0.0
20230130:2311,0.0,0.0,0.0,5.1,5.66,0.0
20230131:0011,0.0,0.0,0.0,5.01,5.38,0.0
20230131:0111,0.0,0.0,0.0,4.86,5.24,0.0
20230131:0211,0.0,0.0,0.0,4.52,4.9,0.0
20230131:0311,0.0,0.0,0.0,4.11,4.62,0.0
20230131:0411,0.0,0.0,0.0,3.85,4.62,0.0
20230131:0511,0.0,0.0,0.0,3.97,5.03,0.0
20230131:0611,0.0,0.0,0.0,4.65,5.66,0.0
20230131:0711,0.0,0.0,0.0,5.45,6.48,0.0
20230131:0811,1.33,8.71,5.74,5.77,6.62,0.0
20230131:0911,10.86,24.2,11.92,6.12,6.83,0.0
20230131:1011,158.75,194.22,16.43,6.28,6.83,0.0
20230131:1111,19.38,35.81,18.87,6.47,6.9,0.0
20230131:1211,122.38,155.11,19.01,6.87,7.31,0.0
20230131:1311,21.52,38.72,16.82,7.31,7.59,0.0
20230131:1411,29.88,49.36,12.53,7.7,8.0,0.0
20230131:1511,21.38,39.07,6.52,7.31,8.41,0.0
20230131:1611,0.0,0.0,0.0,6.84,8.34,0.0
20230131:1711,0.0,0.0,0.0,6.3,8.07,0.0
20230131:1811,0.0,0.0,0.0,5.81,7.45,0.0
20230131:1911,0.0,0.0,0.0,5.81,7.45,0.0
20230131:2011,0.0,0.0,0.0,5.89,7.52,0.0
20230131:2111,0.0,0.0,0.0,5.79,7.24,0.0
20230131:2211,0.0,0.0,0.0,5.8,7.52,0.0
20230131:2311,0.0,0.0,0.0,5.81,7.31,0.0
20230201:0011,0.0,0.0,0.0,5.84,6.9,0.0
20230201:0111,0.0,0.0,0.0,5.62,7.38,0.0
20230201:0211,0.0,0.0,0.0,5.49,8.0,0.0
20230201:0311,0.0,0.0,0.0,5.3,8.07,0.0
20230201:0411,0.0,0.0,0.0,5.17,8.69,0.0
20230201:0511,0.0,0.0,0.0,4.85,9.1,0.0
20230201:0611,0.0,0.0,0.0,4.74,7.79,0.0
20230201:0711,0.0,0.0,0.0,5.32,7.59,0.0
20230201:0811,27.33,46.24,5.96,5.53,7.66,0.0
20230201:0911,24.72,42.59,12.17,5.96,8.34,0.0
20230201:1011,21.69,38.72,16.7,5.91,8.83,0.0
20230201:1111,12.29,26.13,19.15,5.25,8.0,0.0
20230201:1211,377.52,430.51,19.29,5.5,8.83,0.0
20230201:1311,268.67,312.22,17.11,5.28,9.38,0.0
20230201:1411,157.53,194.29,12.81,5.77,7.86,0.0
20230201:1511,5.09,15.49,6.78,6.2,7.52,0.0
20230201:1611,0.0,0.0,0.0,6.17,7.59,0.0
20230201:1711,0.0,0.0,0.0,5.82,7.72,0.0
20230201:1811,0.0,0.0,0.0,5.81,7.72,0.0
20230201:1911,0.0,0.0,0.0,5.96,7.59,0.0
20230201:2011,0.0,0.0,0.0,5.84,7.66,0.0
20230201:2111,0.0,0.0,0.0,5.82,7.52,0.0
20230201:2211,0.0,0.0,0.0,5.92,7.45,0.0
20230201:2311,0.0,0.0,0.0,5.86,7.24,0.0
20230202:0011,0.0,0.0,0.0,5.83,6.83,0.0
20230202:0111,0.0,0.0,0.0,5.95,6.34,0.0
20230202:0211,0.0,0.0,0.0,5.82,5.72,0.0
20230202:0311,0.0,0.0,0.0,5.72,5.38,0.0
20230202:0411,0.0,0.0,0.0,5.54,4.97,0.0
20230202:0511,0.0,0.0,0.0,5.46,4.62,0.0
20230202:0611,0.0,0.0,0.0,5.43,4.34,0.0
20230202:0711,0.0,0.0,0.0,5.03,3.31,0.0
20230202:0811,26.96,45.74,6.2,5.19,3.17,0.0
20230202:0911,166.42,203.82,12.42,5.62,3.03,0.0
20230202:1011,102.79,133.56,16.96,6.15,2.55,0.0
20230202:1111,125.96,159.67,19.43,6.38,2.41,0.0
20230202:1211,68.21,94.86,19.58,6.76,2.48,0.0
20230202:1311,59.89,85.18,17.39,6.75,2.62,0.0
20230202:1411,38.69,60.01,13.09,6.48,2.34,0.0
20230202:1511,28.8,48.52,7.06,6.03,2.28,0.0
20230202:1611,0.0,0.0,0.0,5.59,2.34,0.0
20230202:1711,0.0,0.0,0.0,5.45,2.41,0.0
20230202:1811,0.0,0.0,0.0,5.74,2.48,0.0
20230202:1911,0.0,0.0,0.0,6.83,4.34,0.0
20230202:2011,0.0,0.0,0.0,7.37,5.17,0.0
20230202:2111,0.0,0.0,0.0,7.51,5.93,0.0
20230202:2211,0.0,0.0,0.0,7.66,6.28,0.0
20230202:2311,0.0,0.0,0.0,7.88,6.48,0.0
20230203:0011,0.0,0.0,0.0,7.81,6.83,0.0
20230203:0111,0.0,0.0,0.0,7.93,7.17,0.0
20230203:0211,0.0,0.0,0.0,7.98,7.1,0.0
20230203:0311,0.0,0.0,0.0,7.95,7.31,0.0
20230203:0411,0.0,0.0,0.0,8.01,7.52,0.0
20230203:0511,0.0,0.0,0.0,8.1,7.86,0.0
20230203:0611,0.0,0.0,0.0,8.28,8.41,0.0
20230203:0711,0.0,0.0,0.0,8.58,8.55,0.0
20230203:0811,10.7,24.2,6.44,8.75,8.62,0.0
20230203:0911,52.07,76.33,12.68,8.75,8.55,0.0
20230203:1011,336.11,391.21,17.24,8.91,8.41,0.0
20230203:1111,498.5,573.6,19.72,9.13,8.69,0.0
20230203:1211,314.84,368.14,19.88,9.17,8.41,0.0
20230203:1311,392.85,456.33,17.69,8.99,8.14,0.0
20230203:1411,128.36,163.56,13.38,8.5,8.0,0.0
20230203:1511,83.42,118.03,7.33,8.05,8.41,0.0
20230203:1611,0.0,0.0,0.0,7.68,8.28,0.0
20230203:1711,0.0,0.0,0.0,7.4,8.28,0.0
20230203:1811,0.0,0.0,0.0,7.14,8.07,0.0
20230203:1911,0.0,0.0,0.0,7.23,7.79,0.0
20230203:2011,0.0,0.0,0.0,7.24,7.38,0.0
20230203:2111,0.0,0.0,0.0,7.15,6.69,0.0
20230203:2211,0.0,0.0,0.0,6.94,5.86,0.0
20230203:2311,0.0,0.0,0.0,6.8,4.9,0.0
20230204:0011,0.0,0.0,0.0,6.35,4.0,0.0
20230204:0111,0.0,0.0,0.0,5.68,3.17,0.0
20230204:0211,0.0,0.0,0.0,4.7,2.55,0.0
20230204:0311,0.0,0.0,0.0,4.03,2.0,0.0
20230204:0411,0.0,0.0,0.0,3.74,1.59,0.0
20230204:0511,0.0,0.0,0.0,3.29,1.52,0.0
20230204:0611,0.0,0.0,0.0,2.73,1.66,0.0
20230204:0711,0.0,0.0,0.0,2.78,1.66,0.0
20230204:0811,90.69,121.06,6.68,2.82,1.66,0.0
20230204:0911,112.02,142.23,12.94,3.17,2.14,0.0
20230204:1011,188.24,225.88,17.52,3.86,2.55,0.0
20230204:1111,200.55,240.14,20.01,4.58,2.69,0.0
20230204:1211,240.98,285.54,20.17,5.19,2.55,0.0
20230204:1311,354.4,414.73,17.98,5.55,2.41,0.0
20230204:1411,237.65,286.25,13.66,5.71,2.41,0.0
20230204:1511,154.21,204.78,7.6,5.5,2.14,0.0
20230204:1611,0.0,0.0,0.0,4.79,2.0,0.0
20230204:1711,0.0,0.0,0.0,3.93,2.21,0.0
20230204:1811,0.0,0.0,0.0,3.48,2.41,0.0
20230204:1911,0.0,0.0,0.0,3.49,2.41,0.0
20230204:2011,0.0,0.0,0.0,3.41,2.55,0.0
20230204:2111,0.0,0.0,0.0,3.31,2.69,0.0
20230204:2211,0.0,0.0,0.0,3.42,2.83,0.0
20230204:2311,0.0,0.0,0.0,3.45,2.97,0.0
20230205:0011,0.0,0.0,0.0,3.42,3.17,0.0
20230205:0111,0.0,0.0,0.0,3.27,3.1,0.0
20230205:0211,0.0,0.0,0.0,3.23,3.03,0.0
20230205:0311,0.0,0.0,0.0,3.15,2.9,0.0
20230205:0411,0.0,0.0,0.0,3.15,2.83,0.0
20230205:0511,0.0,0.0,0.0,3.42,2.55,0.0
20230205:0611,0.0,0.0,0.0,4.0,2.21,0.0
20230205:0711,0.0,0.0,0.0,4.56,2.21,0.0
20230205:0811,77.13,105.88,6.93,5.14,4.14,0.0
20230205:0911,15.78,30.97,13.21,5.81,6.14,0.0
20230205:1011,141.55,175.53,17.8,6.19,7.03,0.0
20230205:1111,330.78,382.91,20.31,6.8,6.76,0.0
20230205:1211,371.31,428.92,20.48,7.28,6.83,0.0
20230205:1311,155.26,191.9,18.28,7.46,6.34,0.0
20230205:1411,216.02,261.3,13.95,7.45,5.72,0.0
20230205:1511,158.19,209.19,7.88,6.97,5.03,0.0
20230205:1611,0.0,0.0,0.0,6.12,4.62,0.0
20230205:1711,0.0,0.0,0.0,5.27,4.48,0.0
20230205:1811,0.0,0.0,0.0,4.89,4.55,0.0
20230205:1911,0.0,0.0,0.0,4.42,3.93,0.0
20230205:2011,0.0,0.0,0.0,4.15,3.72,0.0
20230205:2111,0.0,0.0,0.0,3.79,3.31,0.0
20230205:2211,0.0,0.0,0.0,3.42,2.83,0.0
20230205:2311,0.0,0.0,0.0,3.01,2.41,0.0
20230206:0011,0.0,0.0,0.0,2.67,2.34,0.0
20230206:0111,0.0,0.0,0.0,2.29,2.28,0.0
20230206:0211,0.0,0.0,0.0,2.01,2.21,0.0
20230206:0311,0.0,0.0,0.0,2.01,2.14,0.0
20230206:0411,0.0,0.0,0.0,1.91,2.21,0.0
20230206:0511,0.0,0.0,0.0,2.15,2.28,0.0
20230206:0611,0.0,0.0,0.0,2.44,2.41,0.0
20230206:0711,0.0,0.0,0.0,2.02,2.48,0.0
20230206:0811,63.8,89.33,7.19,2.43,2.21,0.0
20230206:0911,77.04,103.73,13.49,3.88,1.59,0.0
20230206:1011,447.3,521.65,18.09,6.22,2.76,0.0
20230206:1111,471.7,550.39,20.61,6.82,3.03,0.0
20230206:1211,436.39,509.59,20.78,7.14,3.17,0.0
20230206:1311,456.3,536.1,18.59,7.19,2.76,0.0
20230206:1411,253.84,306.37,14.25,7.0,2.21,0.0
20230206:1511,154.28,204.79,8.17,6.76,1.79,0.0
20230206:1611,0.0,0.0,0.0,5.72,1.38,0.0
20230206:1711,0.0,0.0,0.0,4.26,1.45,0.0
20230206:1811,0.0,0.0,0.0,2.69,1.52,0.0
20230206:1911,0.0,0.0,0.0,2.17,1.59,0.0
20230206:2011,0.0,0.0,0.0,1.66,1.86,0.0
